Date,ID,CH4,latitude,longitude,NAME
2019-09-07T00:00:00,184251Z,1.92233376,36.995451,-109.0426038,New Mexico
2019-09-07T00:00:00,184251Z,1.92311319,36.99532232,-109.0425075,New Mexico
2019-09-07T00:00:00,184251Z,1.92356977,36.99527458,-109.0424725,New Mexico
2019-09-07T00:00:00,184251Z,1.92542258,36.99510185,-109.042349,New Mexico
2019-09-07T00:00:00,184251Z,1.95094405,36.99507502,-109.0423295,New Mexico
2019-09-07T00:00:00,184251Z,1.94110991,36.99504594,-109.042308,New Mexico
2019-09-07T00:00:00,184251Z,2.09203609,36.99503113,-109.0422969,New Mexico
2019-09-07T00:00:00,184251Z,2.13863898,36.99501286,-109.0422829,New Mexico
2019-09-07T00:00:00,184251Z,2.03461362,36.99500459,-109.0422766,New Mexico
2019-09-07T00:00:00,184251Z,1.94948963,36.99498176,-109.0422604,New Mexico
2019-09-07T00:00:00,184251Z,1.92941801,36.99494817,-109.0422368,New Mexico
2019-09-07T00:00:00,184251Z,1.92487815,36.99492808,-109.042222,New Mexico
2019-09-07T00:00:00,184251Z,1.92427818,36.99487071,-109.0421766,New Mexico
2019-09-07T00:00:00,184251Z,1.9234033,36.99481459,-109.0421348,New Mexico
2019-09-07T00:00:00,184251Z,1.9233237,36.9948026,-109.0421264,New Mexico
2019-09-07T00:00:00,184251Z,1.92288405,36.9947796,-109.0421099,New Mexico
2019-09-07T00:00:00,184251Z,1.92274522,36.9947471,-109.0420854,New Mexico
2019-09-07T00:00:00,184251Z,1.92369256,36.99471411,-109.0420597,New Mexico
2019-09-07T00:00:00,184251Z,1.92453314,36.99466391,-109.04202,New Mexico
2019-09-07T00:00:00,184251Z,1.92381605,36.99460377,-109.0419759,New Mexico
2019-09-07T00:00:00,184251Z,1.92310141,36.9945275,-109.0419238,New Mexico
2019-09-07T00:00:00,184251Z,1.92359449,36.99442809,-109.0418528,New Mexico
2019-09-07T00:00:00,184251Z,1.92351254,36.99431289,-109.0417671,New Mexico
2019-09-07T00:00:00,184251Z,1.92346719,36.99413145,-109.0416317,New Mexico
2019-09-07T00:00:00,184251Z,1.92523701,36.99401634,-109.0415492,New Mexico
2019-09-07T00:00:00,184251Z,1.92343683,36.99396646,-109.0415235,New Mexico
2019-09-07T00:00:00,184251Z,1.923286,36.99389182,-109.0414984,New Mexico
2019-09-07T00:00:00,184251Z,1.92463259,36.99384069,-109.0414695,New Mexico
2019-09-07T00:00:00,184251Z,1.92488317,36.99384041,-109.0414691,New Mexico
2019-09-07T00:00:00,184251Z,1.92463148,36.99384091,-109.0414695,New Mexico
2019-09-07T00:00:00,184251Z,1.92515668,36.99384097,-109.0414696,New Mexico
2019-09-07T00:00:00,184251Z,1.92522806,36.99384115,-109.0414697,New Mexico
2019-09-07T00:00:00,184251Z,1.92578085,36.99384124,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.92555471,36.99384138,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.92533095,36.99384145,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92559982,36.9938415,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92552612,36.99384149,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92613196,36.99384144,-109.04147,New Mexico
2019-09-07T00:00:00,184251Z,1.92627495,36.99384147,-109.04147,New Mexico
2019-09-07T00:00:00,184251Z,1.92560255,36.99384146,-109.0414701,New Mexico
2019-09-07T00:00:00,184251Z,1.92600944,36.99384153,-109.0414701,New Mexico
2019-09-07T00:00:00,184251Z,1.92597838,36.99384144,-109.0414702,New Mexico
2019-09-07T00:00:00,184251Z,1.92656352,36.99384147,-109.0414702,New Mexico
2019-09-07T00:00:00,184251Z,1.92839896,36.99384152,-109.0414702,New Mexico
2019-09-07T00:00:00,184251Z,1.92875588,36.99384156,-109.0414702,New Mexico
2019-09-07T00:00:00,184251Z,1.92779217,36.99384156,-109.0414702,New Mexico
2019-09-07T00:00:00,184251Z,1.92747214,36.9938416,-109.0414702,New Mexico
2019-09-07T00:00:00,184251Z,1.92795976,36.9938416,-109.0414701,New Mexico
2019-09-07T00:00:00,184251Z,1.92936459,36.99384162,-109.0414701,New Mexico
2019-09-07T00:00:00,184251Z,1.9288323,36.99384165,-109.04147,New Mexico
2019-09-07T00:00:00,184251Z,1.92721432,36.99384167,-109.04147,New Mexico
2019-09-07T00:00:00,184251Z,1.92617523,36.99384175,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92609806,36.99384175,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92649056,36.99384173,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92683081,36.99384175,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92663266,36.99384178,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92655967,36.99384174,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92633424,36.99384176,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92627071,36.99384173,-109.04147,New Mexico
2019-09-07T00:00:00,184251Z,1.92665745,36.99384177,-109.04147,New Mexico
2019-09-07T00:00:00,184251Z,1.92680454,36.99384174,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92609902,36.99384174,-109.04147,New Mexico
2019-09-07T00:00:00,184251Z,1.92622529,36.99384172,-109.04147,New Mexico
2019-09-07T00:00:00,184251Z,1.92658808,36.99384173,-109.04147,New Mexico
2019-09-07T00:00:00,184251Z,1.92643759,36.9938417,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92729606,36.99384167,-109.04147,New Mexico
2019-09-07T00:00:00,184251Z,1.92762174,36.99384169,-109.04147,New Mexico
2019-09-07T00:00:00,184251Z,1.92703966,36.99384167,-109.04147,New Mexico
2019-09-07T00:00:00,184251Z,1.92701388,36.99384167,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92637906,36.99384165,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.92633746,36.99384164,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92663733,36.99384165,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.92735657,36.99384168,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92763318,36.99384167,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.92743303,36.99384157,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92717038,36.99384157,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.92825299,36.9938416,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.93054241,36.99384162,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.92743997,36.99384158,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.92610319,36.99384156,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.92658433,36.99384155,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92667828,36.99384158,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.927111,36.99384161,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.9267275,36.99384156,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.9280983,36.99384155,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92761299,36.99384155,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92812841,36.99384142,-109.04147,New Mexico
2019-09-07T00:00:00,184251Z,1.92741683,36.99384149,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92748737,36.99384147,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92721406,36.99384146,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.92737391,36.99384148,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.92726117,36.99384134,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92720651,36.99384137,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.9282905,36.99384136,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.92924055,36.99384141,-109.0414697,New Mexico
2019-09-07T00:00:00,184251Z,1.92762965,36.99384137,-109.0414697,New Mexico
2019-09-07T00:00:00,184251Z,1.92727793,36.99384143,-109.0414697,New Mexico
2019-09-07T00:00:00,184251Z,1.92714932,36.99384141,-109.0414697,New Mexico
2019-09-07T00:00:00,184251Z,1.92725236,36.99384144,-109.0414697,New Mexico
2019-09-07T00:00:00,184251Z,1.9273461,36.99384139,-109.0414697,New Mexico
2019-09-07T00:00:00,184251Z,1.92716095,36.99384135,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.92714142,36.99384138,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.92764316,36.99384128,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.92814903,36.99384129,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.92802702,36.99384122,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.92808704,36.9938412,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92734656,36.99384117,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92772604,36.9938412,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92707543,36.99384119,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.92731442,36.99384115,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.92792272,36.9938411,-109.0414698,New Mexico
2019-09-07T00:00:00,184251Z,1.92712953,36.99384113,-109.0414699,New Mexico
2019-09-07T00:00:00,184251Z,1.92701388,36.99384115,-109.04147,New Mexico
2019-09-07T00:00:00,184251Z,1.92732787,36.99384105,-109.04147,New Mexico
2019-09-07T00:00:00,184251Z,1.92740983,36.99384104,-109.0414699,New Mexico
