Date,ID,CH4,latitude,longitude,NAME
2019-09-07T00:00:00,184251Z,1.93472044,36.9584907,-109.0674879,Arizona
2019-09-07T00:00:00,184251Z,1.93634202,36.95774156,-109.0678391,Arizona
2019-09-07T00:00:00,184251Z,1.93707589,36.95699275,-109.0681847,Arizona
2019-09-07T00:00:00,184251Z,1.94049234,36.95649261,-109.0684121,Arizona
2019-09-07T00:00:00,184251Z,1.93699891,36.95599293,-109.068644,Arizona
2019-09-07T00:00:00,184251Z,1.9387101,36.95574255,-109.0687591,Arizona
2019-09-07T00:00:00,184251Z,1.93614441,36.95524257,-109.0689938,Arizona
2019-09-07T00:00:00,184251Z,1.93744004,36.95449222,-109.0693441,Arizona
2019-09-07T00:00:00,184251Z,1.93637975,36.95399296,-109.0695775,Arizona
2019-09-07T00:00:00,184251Z,1.93593193,36.95349498,-109.0698096,Arizona
2019-09-07T00:00:00,184251Z,1.9359579,36.95275205,-109.0701562,Arizona
2019-09-07T00:00:00,184251Z,1.93456336,36.95226119,-109.070385,Arizona
2019-09-07T00:00:00,184251Z,1.93804604,36.95153077,-109.0707176,Arizona
2019-09-07T00:00:00,184251Z,1.93856444,36.95104329,-109.0709392,Arizona
2019-09-07T00:00:00,184251Z,1.93640097,36.95079846,-109.0710521,Arizona
2019-09-07T00:00:00,184251Z,1.93546959,36.95030682,-109.0712827,Arizona
2019-09-07T00:00:00,184251Z,1.93538133,36.94981055,-109.0715162,Arizona
2019-09-07T00:00:00,184251Z,1.93369619,36.94905801,-109.07187,Arizona
2019-09-07T00:00:00,184251Z,1.93532004,36.94855028,-109.0721018,Arizona
2019-09-07T00:00:00,184251Z,1.93544199,36.94804136,-109.0723346,Arizona
2019-09-07T00:00:00,184251Z,1.93626055,36.94727749,-109.0726844,Arizona
2019-09-07T00:00:00,184251Z,1.93469272,36.94702328,-109.0728018,Arizona
2019-09-07T00:00:00,184251Z,1.9331808,36.9462617,-109.0731548,Arizona
2019-09-07T00:00:00,184251Z,1.93402069,36.94575321,-109.0733885,Arizona
2019-09-07T00:00:00,184251Z,1.93348788,36.94524521,-109.0736223,Arizona
2019-09-07T00:00:00,184251Z,1.93341434,36.94473736,-109.0738589,Arizona
2019-09-07T00:00:00,184251Z,1.93602879,36.94422874,-109.0740926,Arizona
2019-09-07T00:00:00,184251Z,1.93447598,36.94321695,-109.0745673,Arizona
